HGHT,TEMP,PRES,RELH,DRCT,SPED,DATE,TIME
11710,-42.7,246.6,5,93,4.3,2023-12-31,00:49:10
11714,-42.8,246.4,5,93,4.3,2023-04-16,00:49:11
11719,-42.8,246.2,5,93,4.2,2023-08-18,00:49:12
11723,-42.9,246.1,5,93,4.2,2023-05-12,00:49:13
11726,-42.9,246,5,93,4.2,2023-11-08,00:49:14
11730,-42.9,245.8,5,93,4.1,2023-10-05,00:49:15
11733,-42.9,245.7,5,93,4.1,2023-12-28,00:49:16
11737,-43,245.6,5,93,4.1,2023-03-06,00:49:17
11740,-43,245.5,5,93,4,2023-08-16,00:49:18
11744,-43,245.3,5,93,4,2023-11-12,00:49:19
11748,-43,245.2,5,93,4,2023-04-24,00:49:20
11751,-43.1,245.1,5,93,3.9,2023-02-03,00:49:21
11755,-43.1,244.9,5,93,3.9,2023-02-17,00:49:22
11758,-43.1,244.8,5,94,3.9,2023-08-05,00:49:23
11762,-43.1,244.7,5,94,3.8,2023-01-09,00:49:24
11765,-43.2,244.5,5,94,3.8,2023-07-31,00:49:25
11769,-43.2,244.4,5,94,3.7,2023-08-08,00:49:26
11773,-43.2,244.3,5,94,3.7,2023-08-26,00:49:27
11776,-43.3,244.1,5,94,3.7,2023-06-22,00:49:28
11780,-43.3,244,5,94,3.6,2023-02-11,00:49:29
11784,-43.3,243.9,5,94,3.6,2023-03-13,00:49:30
11788,-43.4,243.7,5,94,3.5,2023-11-13,00:49:31
11791,-43.4,243.6,5,93,3.5,2023-07-01,00:49:32
11795,-43.4,243.5,5,93,3.4,2023-12-16,00:49:33
11798,-43.5,243.3,5,93,3.3,2023-04-03,00:49:34
11802,-43.5,243.2,5,93,3.3,2023-11-11,00:49:35
11805,-43.5,243.1,5,92,3.2,2023-05-02,00:49:36
11809,-43.5,243,5,91,3.2,2023-11-15,00:49:37
11812,-43.6,242.8,5,91,3.1,2023-05-26,00:49:38
11816,-43.6,242.7,5,90,3,2023-08-02,00:49:39
11819,-43.7,242.6,5,89,3,2023-08-26,00:49:40
11823,-43.7,242.5,5,88,2.9,2023-05-22,00:49:41
11826,-43.7,242.3,5,87,2.9,2023-06-28,00:49:42
11830,-43.8,242.2,5,86,2.8,2023-05-04,00:49:43
11834,-43.8,242.1,5,84,2.7,2023-10-28,00:49:44
11838,-43.8,241.9,5,83,2.7,2023-07-14,00:49:45
11842,-43.8,241.8,5,81,2.6,2023-06-20,00:49:46
11845,-43.8,241.7,5,79,2.6,2023-05-18,00:49:47
11849,-43.8,241.5,5,77,2.6,2023-02-12,00:49:48
11853,-43.9,241.4,4,75,2.5,2023-03-31,00:49:49
11857,-43.9,241.2,4,73,2.5,2023-07-25,00:49:50
11861,-43.9,241.1,4,71,2.5,2023-09-14,00:49:51
11864,-43.9,241,4,69,2.4,2023-10-23,00:49:52
11868,-43.9,240.8,4,67,2.4,2023-09-07,00:49:53
11872,-43.9,240.7,4,65,2.4,2023-03-24,00:49:54
11875,-44,240.6,4,63,2.4,2023-02-25,00:49:55
11879,-44,240.4,4,61,2.4,2023-06-29,00:49:56
11883,-44,240.3,4,59,2.4,2023-12-08,00:49:57
11887,-44,240.2,4,57,2.4,2023-05-16,00:49:58
11890,-44.1,240,4,56,2.5,2023-09-12,00:49:59
11893,-44.1,239.9,4,54,2.5,2023-12-31,00:50:00
11897,-44.1,239.8,4,53,2.5,2023-10-12,00:50:01
11900,-44.1,239.7,4,51,2.5,2023-08-13,00:50:02
11904,-44.1,239.5,4,50,2.5,2023-01-02,00:50:03
11908,-44.1,239.4,4,49,2.6,2023-02-11,00:50:04
11911,-44.1,239.3,3,48,2.6,2023-04-25,00:50:05
11915,-44.1,239.2,3,47,2.6,2023-06-24,00:50:06
11919,-44.1,239,3,47,2.7,2023-03-19,00:50:07
11923,-44.1,238.9,3,46,2.7,2023-11-11,00:50:08
11926,-44.1,238.8,3,45,2.7,2023-10-24,00:50:09
11930,-44.1,238.6,3,45,2.8,2023-12-23,00:50:10
11934,-44.1,238.5,3,44,2.8,2023-06-20,00:50:11
11937,-44.1,238.4,3,44,2.8,2023-08-10,00:50:12
11941,-44.2,238.2,3,44,2.8,2023-09-22,00:50:13
11945,-44.2,238.1,3,43,2.9,2023-06-15,00:50:14
11949,-44.2,238,3,43,2.9,2023-03-18,00:50:15
11953,-44.3,237.8,3,43,2.9,2023-03-02,00:50:16
11956,-44.3,237.7,3,43,3,2023-09-09,00:50:17
11960,-44.3,237.6,3,43,3,2023-09-07,00:50:18
11963,-44.4,237.4,3,42,3,2023-07-22,00:50:19
11967,-44.4,237.3,3,42,3,2023-10-14,00:50:20
11971,-44.4,237.2,3,42,3.1,2023-09-24,00:50:21
11975,-44.4,237,3,42,3.1,2023-01-11,00:50:22
11979,-44.4,236.9,3,42,3.1,2023-12-14,00:50:23
11982,-44.5,236.8,3,42,3.1,2023-09-29,00:50:24
11985,-44.5,236.7,3,42,3.1,2023-05-30,00:50:25
11989,-44.5,236.5,3,42,3.1,2023-03-20,00:50:26
11992,-44.5,236.4,3,42,3.2,2023-01-22,00:50:27
11996,-44.5,236.3,3,42,3.2,2023-02-13,00:50:28
11999,-44.5,236.2,3,42,3.2,2023-11-01,00:50:29
12003,-44.6,236,3,42,3.2,2023-09-19,00:50:30
12007,-44.6,235.9,3,42,3.2,2023-10-15,00:50:31
12011,-44.6,235.8,3,42,3.2,2023-11-20,00:50:32
12014,-44.6,235.6,3,42,3.2,2023-11-14,00:50:33
12018,-44.6,235.5,3,42,3.2,2023-10-01,00:50:34
12021,-44.7,235.4,3,42,3.2,2023-06-28,00:50:35
12025,-44.7,235.3,3,41,3.2,2023-08-25,00:50:36
12029,-44.7,235.1,3,41,3.2,2023-12-24,00:50:37
12033,-44.8,235,3,41,3.2,2023-06-21,00:50:38
12036,-44.8,234.9,3,41,3.2,2023-11-06,00:50:39
12040,-44.8,234.7,3,41,3.2,2023-02-04,00:50:40
12044,-44.8,234.6,3,41,3.2,2023-01-14,00:50:41
12047,-44.8,234.5,3,41,3.2,2023-01-08,00:50:42
12051,-44.9,234.3,3,41,3.2,2023-04-28,00:50:43
12055,-44.9,234.2,3,41,3.2,2023-05-08,00:50:44
12059,-44.9,234.1,3,41,3.2,2023-07-04,00:50:45
12062,-44.9,233.9,3,41,3.2,2023-04-26,00:50:46
12066,-45,233.8,3,40,3.2,2023-01-28,00:50:47
12070,-45,233.7,3,40,3.2,2023-04-28,00:50:48
12074,-45,233.5,3,40,3.2,2023-06-16,00:50:49
12078,-45,233.4,3,39,3.2,2023-06-08,00:50:50
12082,-45.1,233.3,3,39,3.2,2023-11-02,00:50:51
12085,-45.1,233.1,3,39,3.2,2023-12-17,00:50:52
12089,-45.1,233,3,38,3.2,2023-04-08,00:50:53
12093,-45.2,232.9,3,38,3.2,2023-07-12,00:50:54
12097,-45.2,232.7,3,37,3.2,2023-04-19,00:50:55
12101,-45.2,232.6,3,37,3.2,2023-09-01,00:50:56
12105,-45.2,232.5,3,36,3.2,2023-04-23,00:50:57
12109,-45.2,232.3,3,36,3.3,2023-02-22,00:50:58
12112,-45.3,232.2,3,36,3.3,2023-07-12,00:50:59
12116,-45.3,232.1,3,35,3.3,2023-11-14,00:51:00
12120,-45.3,231.9,3,35,3.3,2023-06-22,00:51:01
12124,-45.3,231.8,3,34,3.3,2023-02-25,00:51:02
12127,-45.3,231.7,3,34,3.4,2023-05-06,00:51:03
12131,-45.4,231.5,3,33,3.4,2023-06-09,00:51:04
12135,-45.4,231.4,3,33,3.4,2023-02-10,00:51:05
12139,-45.5,231.3,4,32,3.5,2023-12-16,00:51:06
12143,-45.5,231.1,4,32,3.5,2023-02-16,00:51:07
12147,-45.5,231,4,31,3.5,2023-10-26,00:51:08
12151,-45.5,230.9,4,31,3.6,2023-05-21,00:51:09
12154,-45.5,230.7,4,30,3.6,2023-09-29,00:51:10
12158,-45.6,230.6,4,30,3.7,2023-08-22,00:51:11
12162,-45.6,230.5,4,29,3.7,2023-11-04,00:51:12
12166,-45.6,230.3,4,29,3.7,2023-03-24,00:51:13
12169,-45.6,230.2,4,28,3.8,2023-04-27,00:51:14
12173,-45.6,230.1,4,28,3.8,2023-05-29,00:51:15
12176,-45.6,230,4,27,3.9,2023-01-24,00:51:16
12180,-45.7,229.9,4,27,3.9,2023-03-25,00:51:17
12184,-45.7,229.7,4,27,3.9,2023-09-02,00:51:18
12187,-45.7,229.6,4,26,4,2023-04-27,00:51:19
12191,-45.7,229.5,4,26,4,2023-09-24,00:51:20
12194,-45.8,229.4,4,26,4,2023-04-29,00:51:21
12198,-45.8,229.2,4,25,4.1,2023-09-24,00:51:22
12202,-45.8,229.1,5,25,4.1,2023-03-12,00:51:23
12206,-45.9,229,5,25,4.1,2023-04-14,00:51:24
12210,-45.9,228.8,5,25,4.2,2023-04-25,00:51:25
12213,-46,228.7,5,24,4.2,2023-08-16,00:51:26
12217,-46,228.6,5,24,4.2,2023-01-26,00:51:27
12221,-46,228.5,5,24,4.3,2023-06-10,00:51:28
12224,-46,228.3,5,24,4.3,2023-12-15,00:51:29
12227,-46.1,228.2,5,24,4.3,2023-08-31,00:51:30
12231,-46.1,228.1,5,23,4.3,2023-01-19,00:51:31
12235,-46.2,228,5,23,4.3,2023-05-22,00:51:32
12238,-46.2,227.9,5,23,4.3,2023-07-28,00:51:33
12242,-46.2,227.7,5,23,4.4,2023-09-28,00:51:34
12246,-46.2,227.6,5,23,4.4,2023-01-17,00:51:35
12250,-46.3,227.5,5,23,4.4,2023-04-29,00:51:36
12253,-46.3,227.3,5,23,4.4,2023-03-05,00:51:37
12257,-46.4,227.2,5,23,4.4,2023-07-09,00:51:38
12261,-46.4,227.1,5,22,4.4,2023-05-19,00:51:39
12265,-46.4,226.9,5,22,4.4,2023-09-02,00:51:40
12268,-46.4,226.8,5,22,4.4,2023-05-25,00:51:41
12272,-46.5,226.7,5,22,4.4,2023-10-22,00:51:42
12276,-46.5,226.6,5,22,4.4,2023-08-16,00:51:43
12279,-46.5,226.4,5,23,4.4,2023-01-29,00:51:44
12283,-46.5,226.3,5,23,4.4,2023-06-01,00:51:45
12287,-46.6,226.2,5,23,4.4,2023-10-27,00:51:46
12291,-46.6,226.1,5,23,4.4,2023-11-22,00:51:47
12295,-46.6,225.9,5,23,4.4,2023-04-25,00:51:48
12298,-46.6,225.8,5,23,4.3,2023-07-05,00:51:49
12302,-46.7,225.7,5,23,4.3,2023-03-20,00:51:50
12305,-46.7,225.6,5,23,4.3,2023-08-21,00:51:51
12308,-46.8,225.5,5,23,4.3,2023-12-21,00:51:52
12312,-46.8,225.3,5,23,4.3,2023-02-11,00:51:53
12315,-46.9,225.2,5,24,4.3,2023-03-23,00:51:54
12319,-46.9,225.1,5,24,4.2,2023-02-20,00:51:55
12323,-46.9,225,5,24,4.2,2023-05-14,00:51:56
12327,-46.9,224.8,5,24,4.2,2023-07-11,00:51:57
12331,-46.9,224.7,5,24,4.2,2023-05-29,00:51:58
12335,-47,224.6,6,24,4.1,2023-12-14,00:51:59
12338,-47,224.4,6,24,4.1,2023-09-30,00:52:00
12342,-47,224.3,6,25,4.1,2023-08-29,00:52:01
12346,-47.1,224.2,6,25,4,2023-08-09,00:52:02
12349,-47.2,224.1,6,25,4,2023-03-03,00:52:03
12353,-47.3,223.9,6,25,4,2023-05-23,00:52:04
12356,-47.3,223.8,6,25,3.9,2023-02-03,00:52:05
12360,-47.3,223.7,6,25,3.9,2023-12-19,00:52:06
12364,-47.4,223.6,6,26,3.9,2023-10-01,00:52:07
12368,-47.4,223.4,5,26,3.8,2023-11-24,00:52:08
12372,-47.4,223.3,5,26,3.8,2023-11-24,00:52:09
12376,-47.4,223.2,4,26,3.8,2023-07-31,00:52:10
12380,-47.4,223,4,26,3.7,2023-05-27,00:52:11
12385,-47.5,222.9,4,27,3.7,2023-11-27,00:52:12
12389,-47.5,222.7,4,27,3.6,2023-12-23,00:52:13
12392,-47.5,222.6,4,27,3.6,2023-09-02,00:52:14
12396,-47.6,222.5,5,27,3.6,2023-07-16,00:52:15
12400,-47.6,222.4,5,27,3.5,2023-05-18,00:52:16
12404,-47.6,222.2,5,28,3.5,2023-11-26,00:52:17
12408,-47.7,222.1,6,28,3.5,2023-01-05,00:52:18
12412,-47.7,222,6,28,3.4,2023-09-25,00:52:19
12416,-47.7,221.8,6,28,3.4,2023-05-12,00:52:20
12419,-47.7,221.7,6,28,3.4,2023-01-13,00:52:21
12423,-47.8,221.6,6,28,3.4,2023-10-08,00:52:22
12426,-47.8,221.5,6,28,3.4,2023-01-07,00:52:23
12430,-47.9,221.3,6,28,3.3,2023-02-07,00:52:24
12435,-47.9,221.2,6,28,3.3,2023-12-20,00:52:25
12439,-47.9,221.1,6,28,3.3,2023-07-01,00:52:26
12442,-47.9,220.9,6,28,3.3,2023-10-20,00:52:27
12446,-48,220.8,6,28,3.3,2023-08-10,00:52:28
12450,-48,220.7,5,28,3.3,2023-02-24,00:52:29
12454,-48.1,220.5,5,28,3.3,2023-06-14,00:52:30
12458,-48.1,220.4,5,27,3.3,2023-12-14,00:52:31
12461,-48.1,220.3,5,27,3.3,2023-10-19,00:52:32
12465,-48.2,220.2,5,27,3.3,2023-10-27,00:52:33
12468,-48.2,220.1,4,27,3.3,2023-03-25,00:52:34
12472,-48.2,219.9,4,26,3.3,2023-10-29,00:52:35
12476,-48.2,219.8,5,26,3.3,2023-05-09,00:52:36
12479,-48.3,219.7,5,26,3.3,2023-09-22,00:52:37
12483,-48.3,219.6,5,26,3.3,2023-10-29,00:52:38
12487,-48.4,219.4,5,25,3.3,2023-06-19,00:52:39
12491,-48.4,219.3,5,25,3.3,2023-10-23,00:52:40
12494,-48.4,219.2,5,25,3.3,2023-08-17,00:52:41
12498,-48.4,219.1,5,25,3.3,2023-06-08,00:52:42
12502,-48.5,218.9,5,24,3.3,2023-10-21,00:52:43
12505,-48.5,218.8,5,24,3.3,2023-06-29,00:52:44
12509,-48.6,218.7,5,24,3.3,2023-10-24,00:52:45
12513,-48.6,218.6,5,24,3.3,2023-04-24,00:52:46
12517,-48.7,218.5,5,24,3.3,2023-04-07,00:52:47
12521,-48.7,218.3,5,24,3.3,2023-01-19,00:52:48
12525,-48.7,218.2,4,24,3.3,2023-03-27,00:52:49
12529,-48.7,218,4,23,3.3,2023-02-25,00:52:50
12533,-48.8,217.9,4,23,3.3,2023-03-20,00:52:51
12537,-48.8,217.8,4,23,3.3,2023-10-01,00:52:52
12540,-48.8,217.7,4,23,3.3,2023-01-11,00:52:53
12544,-48.8,217.5,4,23,3.3,2023-07-07,00:52:54
12548,-48.9,217.4,4,23,3.2,2023-10-26,00:52:55
12552,-48.9,217.3,4,23,3.2,2023-09-26,00:52:56
12556,-48.9,217.2,4,23,3.2,2023-02-02,00:52:57
12560,-48.9,217,4,24,3.2,2023-11-15,00:52:58
12564,-49,216.9,5,24,3.2,2023-08-08,00:52:59
12568,-49,216.8,5,24,3.2,2023-02-09,00:53:00
12571,-49,216.6,5,24,3.2,2023-09-08,00:53:01
12575,-49.1,216.5,5,24,3.2,2023-01-06,00:53:02
12579,-49.1,216.4,5,24,3.2,2023-01-28,00:53:03
12582,-49.2,216.3,5,25,3.2,2023-10-27,00:53:04
12586,-49.2,216.1,6,25,3.1,2023-09-16,00:53:05
12590,-49.3,216,6,25,3.1,2023-10-08,00:53:06
12594,-49.3,215.9,6,25,3.1,2023-10-02,00:53:07
12598,-49.3,215.8,6,26,3.1,2023-02-15,00:53:08
12601,-49.4,215.7,6,26,3.1,2023-10-11,00:53:09
12605,-49.4,215.5,6,26,3.1,2023-08-09,00:53:10
12609,-49.4,215.4,7,27,3.1,2023-10-06,00:53:11
12613,-49.5,215.3,7,27,3.1,2023-06-25,00:53:12
12617,-49.5,215.1,7,28,3,2023-03-14,00:53:13
12621,-49.5,215,7,28,3,2023-02-02,00:53:14
12625,-49.6,214.9,7,28,3,2023-06-28,00:53:15
12629,-49.6,214.7,7,29,3,2023-06-10,00:53:16
12633,-49.7,214.6,8,29,3,2023-10-14,00:53:17
12636,-49.7,214.5,8,30,2.9,2023-04-05,00:53:18
12640,-49.7,214.4,8,30,2.9,2023-10-16,00:53:19
12644,-49.8,214.2,8,31,2.9,2023-08-25,00:53:20
12648,-49.8,214.1,8,32,2.9,2023-06-12,00:53:21
12652,-49.9,214,8,32,2.8,2023-08-27,00:53:22
12656,-49.9,213.9,8,33,2.8,2023-12-31,00:53:23
12660,-49.9,213.7,8,34,2.8,2023-01-30,00:53:24
12664,-49.9,213.6,8,34,2.7,2023-02-11,00:53:25
12667,-49.9,213.5,7,35,2.7,2023-08-29,00:53:26
12671,-49.9,213.4,7,36,2.7,2023-04-22,00:53:27
12676,-50,213.2,6,37,2.6,2023-10-25,00:53:28
12680,-50,213.1,6,38,2.6,2023-10-31,00:53:29
12683,-50,213,6,39,2.6,2023-01-24,00:53:30
12687,-50,212.8,5,40,2.5,2023-03-28,00:53:31
12691,-50,212.7,5,41,2.5,2023-03-29,00:53:32
12695,-50.1,212.6,5,43,2.5,2023-07-12,00:53:33
12699,-50.1,212.4,5,44,2.4,2023-11-01,00:53:34
12703,-50.1,212.3,5,45,2.4,2023-05-20,00:53:35
12707,-50.2,212.2,5,47,2.4,2023-05-27,00:53:36
12711,-50.2,212.1,5,48,2.4,2023-11-17,00:53:37
12715,-50.3,211.9,5,50,2.3,2023-06-13,00:53:38
12719,-50.3,211.8,5,51,2.3,2023-02-20,00:53:39
12723,-50.3,211.7,5,53,2.3,2023-04-19,00:53:40
12726,-50.3,211.6,5,55,2.3,2023-12-21,00:53:41
12730,-50.3,211.4,5,57,2.3,2023-01-20,00:53:42
12734,-50.4,211.3,5,58,2.2,2023-04-23,00:53:43
12738,-50.4,211.2,5,60,2.2,2023-10-31,00:53:44
12741,-50.5,211.1,5,62,2.2,2023-07-23,00:53:45
12745,-50.5,211,5,64,2.2,2023-09-06,00:53:46
12749,-50.5,210.8,5,66,2.2,2023-06-22,00:53:47
12752,-50.6,210.7,5,68,2.2,2023-10-08,00:53:48
12756,-50.6,210.6,5,70,2.2,2023-04-17,00:53:49
12760,-50.6,210.5,5,71,2.3,2023-01-10,00:53:50
12763,-50.6,210.4,5,73,2.3,2023-10-09,00:53:51
12767,-50.6,210.2,5,75,2.3,2023-10-05,00:53:52
12771,-50.6,210.1,5,77,2.3,2023-08-07,00:53:53
12775,-50.7,210,5,79,2.3,2023-01-18,00:53:54
12778,-50.7,209.9,5,81,2.3,2023-01-08,00:53:55
12782,-50.7,209.8,5,82,2.3,2023-06-04,00:53:56
12785,-50.8,209.7,5,84,2.4,2023-01-15,00:53:57
12789,-50.8,209.6,5,86,2.4,2023-01-03,00:53:58
12792,-50.8,209.4,5,87,2.4,2023-05-05,00:53:59
12796,-50.8,209.3,5,89,2.4,2023-02-10,00:54:00
12800,-50.9,209.2,5,91,2.4,2023-09-20,00:54:01
12804,-50.9,209.1,5,92,2.5,2023-09-29,00:54:02
12808,-50.9,208.9,5,94,2.5,2023-05-25,00:54:03
12812,-50.9,208.8,5,96,2.5,2023-11-29,00:54:04
12816,-51,208.7,5,97,2.5,2023-10-05,00:54:05
12820,-51,208.6,5,99,2.5,2023-10-12,00:54:06
12823,-51,208.4,5,101,2.5,2023-01-14,00:54:07
12827,-51.1,208.3,5,102,2.6,2023-11-30,00:54:08
12831,-51.1,208.2,5,104,2.6,2023-11-13,00:54:09
12835,-51.1,208.1,5,106,2.6,2023-06-04,00:54:10
12839,-51.1,207.9,5,107,2.6,2023-12-08,00:54:11
12844,-51.2,207.8,5,109,2.6,2023-05-09,00:54:12
12848,-51.2,207.7,5,110,2.7,2023-05-04,00:54:13
12852,-51.2,207.5,6,112,2.7,2023-12-31,00:54:14
12856,-51.3,207.4,5,113,2.7,2023-11-11,00:54:15
12860,-51.3,207.3,5,115,2.7,2023-10-08,00:54:16
12864,-51.3,207.1,5,116,2.7,2023-03-01,00:54:17
12868,-51.3,207,5,118,2.8,2023-07-07,00:54:18
12871,-51.4,206.9,5,119,2.8,2023-12-07,00:54:19
12875,-51.4,206.8,5,121,2.8,2023-04-02,00:54:20
12879,-51.4,206.7,5,122,2.8,2023-02-18,00:54:21
12883,-51.4,206.5,5,124,2.8,2023-04-24,00:54:22
12887,-51.4,206.4,5,125,2.9,2023-08-30,00:54:23
12891,-51.5,206.3,5,126,2.9,2023-11-30,00:54:24
12895,-51.5,206.2,5,127,2.9,2023-06-21,00:54:25
12899,-51.6,206,5,129,3,2023-01-14,00:54:26
12903,-51.6,205.9,5,130,3,2023-02-25,00:54:27
12907,-51.6,205.8,5,131,3,2023-08-15,00:54:28
12911,-51.7,205.6,5,132,3.1,2023-10-24,00:54:29
12915,-51.7,205.5,5,133,3.1,2023-12-01,00:54:30
12919,-51.7,205.4,5,134,3.1,2023-04-14,00:54:31
12922,-51.8,205.3,5,135,3.2,2023-04-17,00:54:32
12926,-51.8,205.2,5,136,3.2,2023-07-28,00:54:33
12930,-51.8,205.1,5,137,3.2,2023-04-19,00:54:34
12934,-51.9,204.9,5,138,3.2,2023-11-25,00:54:35
12938,-51.9,204.8,5,139,3.3,2023-08-07,00:54:36
12942,-52,204.7,5,140,3.3,2023-07-26,00:54:37
12946,-52,204.5,5,141,3.3,2023-09-08,00:54:38
12949,-52,204.4,5,142,3.3,2023-05-27,00:54:39
12953,-52,204.3,5,142,3.3,2023-06-25,00:54:40
12957,-52,204.2,5,143,3.4,2023-11-25,00:54:41
12960,-52.1,204.1,5,144,3.4,2023-01-25,00:54:42
12964,-52.1,204,5,145,3.4,2023-05-10,00:54:43
12968,-52.1,203.8,5,145,3.4,2023-06-15,00:54:44
12972,-52.2,203.7,5,146,3.4,2023-02-22,00:54:45
12975,-52.2,203.6,5,147,3.4,2023-12-16,00:54:46
12979,-52.3,203.5,5,147,3.4,2023-04-09,00:54:47
12983,-52.3,203.4,5,148,3.4,2023-04-09,00:54:48
12987,-52.3,203.2,5,148,3.4,2023-02-27,00:54:49
12991,-52.3,203.1,6,149,3.4,2023-07-29,00:54:50
12994,-52.3,203,6,149,3.3,2023-12-26,00:54:51
12998,-52.3,202.9,6,150,3.3,2023-08-26,00:54:52
13002,-52.4,202.8,6,150,3.3,2023-12-24,00:54:53
13005,-52.4,202.7,6,151,3.3,2023-10-28,00:54:54
13009,-52.4,202.5,6,151,3.3,2023-04-21,00:54:55
13013,-52.4,202.4,6,151,3.3,2023-09-15,00:54:56
13017,-52.4,202.3,6,152,3.3,2023-09-09,00:54:57
13021,-52.5,202.2,6,152,3.3,2023-09-28,00:54:58
13025,-52.5,202.1,6,152,3.3,2023-09-01,00:54:59
13029,-52.6,201.9,6,153,3.3,2023-03-23,00:55:00
13032,-52.6,201.8,6,153,3.3,2023-04-07,00:55:01
13036,-52.6,201.7,6,153,3.3,2023-11-03,00:55:02
13040,-52.6,201.6,6,154,3.3,2023-04-18,00:55:03
13044,-52.6,201.5,6,154,3.3,2023-02-28,00:55:04
13047,-52.7,201.4,6,154,3.3,2023-02-10,00:55:05
13051,-52.7,201.2,6,154,3.3,2023-06-30,00:55:06
13055,-52.7,201.1,6,154,3.3,2023-12-10,00:55:07
13059,-52.8,201,6,155,3.3,2023-02-28,00:55:08
13063,-52.8,200.9,6,155,3.3,2023-10-03,00:55:09
13066,-52.8,200.8,6,155,3.4,2023-05-24,00:55:10
13070,-52.8,200.6,6,155,3.4,2023-07-16,00:55:11
13074,-52.8,200.5,6,155,3.4,2023-05-29,00:55:12
13077,-52.8,200.4,6,156,3.4,2023-05-21,00:55:13
13081,-52.9,200.3,6,156,3.4,2023-07-19,00:55:14
13085,-52.9,200.2,6,156,3.4,2023-04-27,00:55:15
13088,-52.9,200.1,6,156,3.4,2023-12-30,00:55:16
13092,-53,200,6,156,3.4,2023-05-26,00:55:17
13096,-53,199.8,6,157,3.4,2023-06-15,00:55:18
13100,-53,199.7,6,157,3.4,2023-06-12,00:55:19
13104,-53,199.6,6,157,3.4,2023-07-27,00:55:20
13107,-53.1,199.5,6,157,3.4,2023-05-17,00:55:21
13111,-53.1,199.4,6,157,3.4,2023-06-15,00:55:22
13115,-53.1,199.2,7,158,3.4,2023-05-25,00:55:23
13119,-53.1,199.1,7,158,3.3,2023-03-16,00:55:24
13124,-53.1,199,7,158,3.3,2023-08-28,00:55:25
13128,-53.1,198.9,7,158,3.3,2023-07-20,00:55:26
13132,-53.1,198.7,7,158,3.3,2023-01-05,00:55:27
13136,-53.1,198.6,7,158,3.3,2023-07-18,00:55:28
13140,-53.2,198.5,7,158,3.3,2023-06-12,00:55:29
13143,-53.2,198.4,8,158,3.3,2023-04-23,00:55:30
13147,-53.2,198.3,8,157,3.3,2023-12-20,00:55:31
13151,-53.2,198.1,8,157,3.4,2023-07-14,00:55:32
13155,-53.2,198,8,157,3.4,2023-09-15,00:55:33
13159,-53.2,197.9,8,157,3.4,2023-06-08,00:55:34
13163,-53.2,197.8,7,156,3.4,2023-03-11,00:55:35
13167,-53.3,197.6,7,156,3.4,2023-11-04,00:55:36
13171,-53.3,197.5,7,156,3.4,2023-01-31,00:55:37
13175,-53.3,197.4,7,155,3.4,2023-06-09,00:55:38
13178,-53.3,197.3,7,155,3.4,2023-08-25,00:55:39
13182,-53.3,197.2,7,154,3.4,2023-04-05,00:55:40
13186,-53.3,197.1,6,154,3.5,2023-05-29,00:55:41
13190,-53.3,196.9,6,153,3.5,2023-05-28,00:55:42
13194,-53.4,196.8,6,152,3.5,2023-06-25,00:55:43
13198,-53.4,196.7,6,152,3.5,2023-04-16,00:55:44
13202,-53.4,196.6,6,151,3.5,2023-06-01,00:55:45
13206,-53.4,196.5,6,150,3.6,2023-07-09,00:55:46
13210,-53.5,196.3,6,149,3.6,2023-04-05,00:55:47
13214,-53.5,196.2,6,149,3.6,2023-01-04,00:55:48
13218,-53.6,196.1,6,148,3.6,2023-08-25,00:55:49
13221,-53.6,196,6,147,3.7,2023-04-10,00:55:50
13225,-53.6,195.9,6,146,3.7,2023-12-05,00:55:51
13229,-53.6,195.8,6,145,3.7,2023-03-22,00:55:52
13233,-53.7,195.6,6,144,3.7,2023-04-05,00:55:53
13237,-53.7,195.5,5,143,3.7,2023-04-02,00:55:54
13241,-53.7,195.4,5,143,3.7,2023-05-28,00:55:55
13245,-53.8,195.3,5,142,3.8,2023-01-21,00:55:56
13249,-53.8,195.1,5,141,3.8,2023-06-06,00:55:57
13253,-53.8,195,5,140,3.8,2023-11-05,00:55:58
13256,-53.8,194.9,5,139,3.8,2023-11-06,00:55:59
13260,-53.9,194.8,5,138,3.8,2023-09-28,00:56:00
13264,-53.9,194.7,5,137,3.8,2023-01-15,00:56:01
13268,-54,194.6,5,137,3.9,2023-12-08,00:56:02
13272,-54,194.4,5,136,3.9,2023-06-07,00:56:03
13276,-54,194.3,5,135,3.9,2023-07-24,00:56:04
13280,-54,194.2,5,135,3.9,2023-06-29,00:56:05
13284,-54,194.1,5,134,4,2023-12-27,00:56:06
13288,-54.1,194,5,134,4,2023-12-17,00:56:07
13292,-54.1,193.9,5,133,4,2023-09-27,00:56:08
13295,-54.2,193.7,5,133,4.1,2023-06-14,00:56:09
13299,-54.2,193.6,5,132,4.1,2023-11-09,00:56:10
13303,-54.3,193.5,5,132,4.1,2023-11-20,00:56:11
13307,-54.3,193.4,5,132,4.2,2023-12-25,00:56:12
13311,-54.3,193.3,5,132,4.2,2023-07-26,00:56:13
13315,-54.3,193.2,5,132,4.2,2023-12-02,00:56:14
13318,-54.3,193,5,132,4.3,2023-10-31,00:56:15
13322,-54.4,192.9,5,132,4.3,2023-01-25,00:56:16
13326,-54.4,192.8,5,132,4.4,2023-03-14,00:56:17
13330,-54.4,192.7,5,132,4.4,2023-11-21,00:56:18
